campaniaCodigo,clienteNumeroDocumento,monto,tasa,fechaOferta,estado
CAMP-2026-06-PRESTAMO_PERSONAL,10101014,36048.69,16.03,2026-06-27,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101052,35718.80,17.20,2026-06-05,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000040,49211.43,17.69,2026-06-17,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000047,44119.30,15.36,2026-06-07,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101030,10265.75,18.85,2026-06-10,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101043,42903.85,14.93,2026-06-16,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101034,23845.83,18.63,2026-06-26,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,CE100034,22302.47,12.62,2026-06-06,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000029,19758.74,12.68,2026-06-21,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101054,37109.31,16.39,2026-06-03,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101035,12712.68,16.82,2026-06-27,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000037,17191.43,13.96,2026-06-05,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101056,23879.19,16.92,2026-06-16,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,10101018,46869.02,13.89,2026-06-29,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101016,17055.94,10.35,2026-06-16,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101051,47163.07,16.31,2026-06-28,ACEPTADA
CAMP-2026-06-PRESTAMO_PERSONAL,10101026,28934.21,16.31,2026-06-05,ACTIVA
CAMP-2026-06-PRESTAMO_PERSONAL,2010000038,31740.02,19.17,2026-06-25,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000038,21474.80,11.63,2026-06-13,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000023,58939.49,12.82,2026-06-15,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101036,39082.03,9.46,2026-06-01,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101042,66106.97,9.26,2026-06-23,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101046,57903.67,8.16,2026-06-17,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101018,28680.37,9.91,2026-06-28,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,CE100039,73354.84,12.72,2026-06-14,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,CE100003,46047.79,13.84,2026-06-22,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000047,17769.43,14.52,2026-06-28,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101027,74329.11,14.93,2026-06-14,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101029,15148.57,12.02,2026-06-05,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101037,42483.90,12.95,2026-06-09,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101024,78822.84,11.09,2026-06-26,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101053,66560.26,11.48,2026-06-29,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101010,52894.18,14.62,2026-06-21,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101011,65331.28,12.16,2026-06-03,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101038,77772.30,12.59,2026-06-23,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101021,22442.61,10.36,2026-06-14,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101019,19972.84,14.08,2026-06-03,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101020,63660.35,11.91,2026-06-17,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101031,46567.69,11.98,2026-06-13,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101035,40075.10,14.92,2026-06-24,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,CE100034,50678.01,8.60,2026-06-23,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101012,56770.10,13.86,2026-06-19,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000029,28834.75,8.37,2026-06-01,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101054,42747.65,12.21,2026-06-26,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101016,51430.88,11.26,2026-06-07,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,CE100031,67206.36,13.47,2026-06-16,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101059,64947.32,13.43,2026-06-24,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101025,16706.06,11.11,2026-06-26,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101017,58718.72,8.09,2026-06-17,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101052,75423.64,14.72,2026-06-12,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101043,61754.82,11.96,2026-06-09,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000018,68088.98,14.92,2026-06-11,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101030,47113.28,10.10,2026-06-01,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000022,27248.46,12.03,2026-06-03,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000040,20785.44,12.06,2026-06-22,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101014,48951.04,8.69,2026-06-05,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101055,22142.10,14.78,2026-06-07,ACEPTADA
CAMP-2026-06-COMPRA_DEUDA_PP,10101040,73907.33,14.90,2026-06-27,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,10101045,64765.02,14.11,2026-06-21,ACTIVA
CAMP-2026-06-COMPRA_DEUDA_PP,2010000005,75722.59,11.21,2026-06-22,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101031,2701.40,11.92,2026-06-13,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101024,6561.91,11.99,2026-06-11,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101051,7377.87,8.08,2026-06-29,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,2010000005,2600.23,5.92,2026-06-14,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,2010000023,2435.03,9.59,2026-06-17,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101055,5455.21,6.15,2026-06-29,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101014,2361.94,8.05,2026-06-10,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101021,6414.55,7.11,2026-06-23,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101026,7066.48,6.42,2026-06-14,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,2010000037,7222.30,10.75,2026-06-03,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,CE100003,3649.52,7.11,2026-06-18,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,2010000012,7439.16,10.83,2026-06-04,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101046,6895.59,6.18,2026-06-14,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101040,4600.26,6.55,2026-06-10,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,CE100031,3477.57,11.68,2026-06-20,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,2010000040,6206.13,11.68,2026-06-17,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101010,6783.73,10.14,2026-06-25,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101038,4866.64,7.67,2026-06-08,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101036,2747.04,5.41,2026-06-27,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,2010000047,4353.29,11.10,2026-06-04,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,2010000038,2618.60,11.69,2026-06-11,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101059,6261.88,10.79,2026-06-06,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101029,5558.52,5.65,2026-06-06,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,CE100039,5381.94,11.77,2026-06-04,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101017,4502.10,7.80,2026-06-12,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101011,7576.65,6.38,2026-06-13,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101034,1913.69,7.32,2026-06-04,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101042,2343.82,5.13,2026-06-17,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101054,6570.11,9.35,2026-06-21,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101012,3129.43,10.99,2026-06-11,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101019,7340.08,10.90,2026-06-25,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,2010000018,6835.18,7.57,2026-06-04,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101020,6222.30,10.33,2026-06-26,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101045,2864.79,9.61,2026-06-12,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101037,2150.36,9.85,2026-06-25,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101027,2391.22,8.85,2026-06-02,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101018,2509.68,6.24,2026-06-28,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,CE100034,1921.54,9.87,2026-06-29,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101023,1214.56,9.31,2026-06-03,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101043,4006.31,6.71,2026-06-02,ACEPTADA
CAMP-2026-06-ADELANTO_SUELDO,10101056,1037.89,8.20,2026-06-14,ACTIVA
CAMP-2026-06-ADELANTO_SUELDO,10101016,3237.70,10.67,2026-06-04,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,2010000018,47808.45,4.54,2026-06-24,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101014,24227.19,5.01,2026-06-29,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101024,22566.46,3.58,2026-06-04,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101010,59255.71,5.69,2026-06-01,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,2010000005,92433.50,3.57,2026-06-03,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101011,18669.62,3.65,2026-06-03,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101054,49603.32,6.32,2026-06-03,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101016,64357.32,5.06,2026-06-03,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101055,16352.34,6.98,2026-06-04,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101030,86769.91,4.10,2026-06-28,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101019,72648.18,6.73,2026-06-16,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101029,47308.58,3.38,2026-06-03,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,CE100003,40288.32,5.30,2026-06-27,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101017,25675.33,3.71,2026-06-09,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101021,7669.34,5.20,2026-06-01,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101052,77412.45,3.96,2026-06-08,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101046,38959.87,5.92,2026-06-28,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,2010000012,13785.48,3.93,2026-06-18,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,2010000040,69712.24,5.53,2026-06-08,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101031,37245.18,5.44,2026-06-11,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101042,26189.52,4.09,2026-06-09,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101045,57856.53,3.75,2026-06-13,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101012,39393.19,3.71,2026-06-20,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101018,11954.41,3.54,2026-06-24,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101035,77004.91,5.78,2026-06-07,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101036,44040.67,6.21,2026-06-29,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,2010000022,75180.28,6.20,2026-06-13,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,CE100034,25921.12,5.82,2026-06-26,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101051,33188.03,4.88,2026-06-30,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101025,43342.42,5.16,2026-06-20,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,CE100031,96848.33,4.56,2026-06-18,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101023,13698.03,5.03,2026-06-23,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101038,25331.00,3.79,2026-06-19,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101053,34152.85,5.07,2026-06-05,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101059,55056.06,3.67,2026-06-06,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,2010000037,12813.36,6.56,2026-06-09,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,2010000023,49579.97,3.60,2026-06-02,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101020,49759.61,3.51,2026-06-25,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101027,55022.11,5.90,2026-06-22,ACTIVA
CAMP-2026-06-DEPOSITO_PLAZO,10101043,97388.37,5.60,2026-06-09,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,CE100039,64640.07,6.44,2026-06-16,ACEPTADA
CAMP-2026-06-DEPOSITO_PLAZO,10101026,36944.52,3.02,2026-06-01,ACTIVA
CAMP-2026-06-EXTRALINEA,10101017,10528.34,14.55,2026-06-30,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101019,7657.92,16.62,2026-06-03,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101027,26913.44,15.03,2026-06-26,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101018,10821.64,13.30,2026-06-12,ACEPTADA
CAMP-2026-06-EXTRALINEA,CE100039,17205.05,15.72,2026-06-11,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101021,8107.75,20.37,2026-06-03,ACTIVA
CAMP-2026-06-EXTRALINEA,10101056,19652.56,12.08,2026-06-26,ACTIVA
CAMP-2026-06-EXTRALINEA,10101030,6113.78,20.44,2026-06-27,ACEPTADA
CAMP-2026-06-EXTRALINEA,CE100003,25882.47,13.65,2026-06-09,ACTIVA
CAMP-2026-06-EXTRALINEA,10101059,9089.27,17.66,2026-06-19,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000018,13958.24,18.44,2026-06-25,ACTIVA
CAMP-2026-06-EXTRALINEA,10101053,12680.99,12.29,2026-06-23,ACTIVA
CAMP-2026-06-EXTRALINEA,10101025,23904.47,13.46,2026-06-27,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101029,15103.93,19.55,2026-06-22,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101031,7537.45,20.10,2026-06-25,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101042,8343.79,20.27,2026-06-18,ACTIVA
CAMP-2026-06-EXTRALINEA,10101020,13376.44,13.84,2026-06-24,ACTIVA
CAMP-2026-06-EXTRALINEA,10101010,23677.70,20.16,2026-06-23,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101052,8541.95,20.94,2026-06-28,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101014,10322.93,21.22,2026-06-07,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101016,10957.75,12.36,2026-06-16,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000047,13944.11,19.42,2026-06-16,ACTIVA
CAMP-2026-06-EXTRALINEA,10101034,9835.40,21.17,2026-06-07,ACTIVA
CAMP-2026-06-EXTRALINEA,10101051,18383.40,16.71,2026-06-17,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101024,22542.29,16.37,2026-06-30,ACTIVA
CAMP-2026-06-EXTRALINEA,CE100034,10235.08,17.41,2026-06-07,ACTIVA
CAMP-2026-06-EXTRALINEA,CE100031,11686.68,12.29,2026-06-05,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101038,28984.72,15.70,2026-06-27,ACTIVA
CAMP-2026-06-EXTRALINEA,2010000029,10880.48,14.18,2026-06-14,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000037,12876.08,16.24,2026-06-14,ACTIVA
CAMP-2026-06-EXTRALINEA,10101045,5657.38,20.24,2026-06-18,ACTIVA
CAMP-2026-06-EXTRALINEA,2010000005,21006.09,16.52,2026-06-02,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101023,14108.73,19.70,2026-06-29,ACTIVA
CAMP-2026-06-EXTRALINEA,10101026,5428.46,17.39,2026-06-09,ACTIVA
CAMP-2026-06-EXTRALINEA,10101037,28367.68,12.38,2026-06-13,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101011,12250.58,19.39,2026-06-13,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000038,20593.46,17.67,2026-06-25,ACEPTADA
CAMP-2026-06-EXTRALINEA,10101035,21671.81,13.50,2026-06-30,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000023,16034.47,18.20,2026-06-10,ACTIVA
CAMP-2026-06-EXTRALINEA,2010000012,20329.37,19.51,2026-06-10,ACTIVA
CAMP-2026-06-EXTRALINEA,10101055,18766.81,19.64,2026-06-21,ACEPTADA
CAMP-2026-06-EXTRALINEA,2010000022,11474.31,12.74,2026-06-07,ACEPTADA
CAMP-2026-06-CREDITO,10101042,367539.94,7.32,2026-06-05,ACEPTADA
CAMP-2026-06-CREDITO,2010000037,61766.88,12.67,2026-06-06,ACEPTADA
CAMP-2026-06-CREDITO,10101051,306175.04,12.88,2026-06-27,ACTIVA
CAMP-2026-06-CREDITO,10101027,322063.31,7.20,2026-06-18,ACTIVA
CAMP-2026-06-CREDITO,CE100031,417885.62,10.42,2026-06-06,ACEPTADA
CAMP-2026-06-CREDITO,10101019,421657.62,7.27,2026-06-22,ACEPTADA
CAMP-2026-06-CREDITO,10101043,416650.67,7.08,2026-06-19,ACTIVA
CAMP-2026-06-CREDITO,10101021,324759.19,12.27,2026-06-05,ACEPTADA
CAMP-2026-06-CREDITO,2010000038,352897.51,13.34,2026-06-10,ACEPTADA
CAMP-2026-06-CREDITO,10101038,486498.50,13.82,2026-06-10,ACEPTADA
CAMP-2026-06-CREDITO,2010000022,49518.90,12.30,2026-06-09,ACTIVA
CAMP-2026-06-CREDITO,2010000018,51813.42,10.99,2026-06-18,ACEPTADA
CAMP-2026-06-CREDITO,CE100003,101071.64,13.05,2026-06-16,ACTIVA
CAMP-2026-06-CREDITO,10101035,412265.67,8.47,2026-06-29,ACTIVA
CAMP-2026-06-CREDITO,2010000047,363723.48,11.31,2026-06-22,ACEPTADA
CAMP-2026-06-CREDITO,10101017,116856.84,13.55,2026-06-23,ACEPTADA
CAMP-2026-06-CREDITO,CE100039,165635.99,11.71,2026-06-23,ACEPTADA
CAMP-2026-06-CREDITO,2010000029,56632.25,7.87,2026-06-12,ACEPTADA
CAMP-2026-06-CREDITO,2010000023,148159.25,10.37,2026-06-08,ACTIVA
CAMP-2026-06-CREDITO,10101016,142001.92,12.71,2026-06-30,ACTIVA
CAMP-2026-06-CREDITO,10101059,141169.45,11.76,2026-06-01,ACTIVA
CAMP-2026-06-CREDITO,10101010,97574.80,10.81,2026-06-17,ACEPTADA
CAMP-2026-06-CREDITO,10101029,42344.88,8.31,2026-06-22,ACTIVA
CAMP-2026-06-CREDITO,10101040,66460.59,8.34,2026-06-19,ACEPTADA
CAMP-2026-06-CREDITO,10101037,194535.51,7.45,2026-06-06,ACEPTADA
CAMP-2026-06-CREDITO,2010000012,491363.40,10.05,2026-06-22,ACEPTADA
CAMP-2026-06-CREDITO,2010000040,386746.45,8.68,2026-06-29,ACTIVA
CAMP-2026-06-CREDITO,10101011,337903.43,12.61,2026-06-25,ACTIVA
CAMP-2026-06-CREDITO,10101055,200529.22,12.53,2026-06-12,ACEPTADA
CAMP-2026-06-CREDITO,10101053,409259.73,8.75,2026-06-09,ACEPTADA
CAMP-2026-06-CREDITO,10101031,274154.26,13.97,2026-06-16,ACEPTADA
CAMP-2026-06-CREDITO,10101024,480467.69,12.91,2026-06-23,ACEPTADA
CAMP-2026-06-CREDITO,2010000005,240621.26,9.71,2026-06-20,ACTIVA
CAMP-2026-06-CREDITO,10101046,176909.92,8.63,2026-06-26,ACEPTADA
CAMP-2026-06-CREDITO,10101045,461395.70,8.42,2026-06-08,ACTIVA
CAMP-2026-06-CREDITO,10101030,333413.45,10.09,2026-06-06,ACEPTADA
CAMP-2026-06-CREDITO,10101034,110598.91,9.76,2026-06-13,ACTIVA
CAMP-2026-06-CREDITO,CE100048,457384.29,10.06,2026-06-02,ACTIVA
CAMP-2026-06-CREDITO,10101036,372734.22,11.79,2026-06-02,ACTIVA
CAMP-2026-06-CREDITO,CE100034,436359.88,9.36,2026-06-24,ACEPTADA
CAMP-2026-06-CREDITO,10101026,218975.10,10.99,2026-06-23,ACTIVA
CAMP-2026-06-CREDITO,10101012,305212.28,13.78,2026-06-27,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101053,14340.31,18.74,2026-07-26,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,CE100039,6571.06,20.92,2026-07-11,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101054,11955.92,31.02,2026-07-21,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101046,13716.62,31.50,2026-07-25,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,CE100048,8060.59,35.61,2026-07-05,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101056,8684.40,24.93,2026-07-10,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,2010000022,14906.24,28.92,2026-07-17,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,2010000040,14511.84,28.81,2026-07-21,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,2010000012,3554.22,28.11,2026-07-15,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,2010000047,13528.57,20.35,2026-07-21,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101042,6094.28,28.25,2026-07-18,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101029,4224.38,23.23,2026-07-23,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101010,14640.58,32.90,2026-07-17,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,2010000029,14527.34,21.28,2026-07-21,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,2010000018,8401.33,24.54,2026-07-31,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,2010000023,7879.55,33.10,2026-07-10,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101016,12630.72,30.65,2026-07-06,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101011,3538.15,24.44,2026-07-05,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101025,13967.32,32.25,2026-07-10,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101019,6978.96,20.52,2026-07-14,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101038,13568.17,19.20,2026-07-11,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101017,12175.99,32.29,2026-07-20,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101030,10650.18,18.20,2026-07-25,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101018,8331.39,20.94,2026-07-04,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101045,12769.27,27.37,2026-07-12,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101021,14734.65,34.95,2026-07-25,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101014,13323.90,27.18,2026-07-27,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101043,8241.57,28.00,2026-07-30,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,CE100003,4017.76,28.03,2026-07-11,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101012,6860.84,28.65,2026-07-12,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,CE100031,10817.09,30.57,2026-07-25,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,2010000005,8568.19,26.38,2026-07-01,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101023,9401.43,33.14,2026-07-25,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101036,11769.11,29.41,2026-07-07,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101040,10004.35,20.78,2026-07-06,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,2010000037,6819.34,32.91,2026-07-10,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101034,9819.17,29.73,2026-07-03,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101020,7548.51,21.08,2026-07-01,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101027,4590.61,29.83,2026-07-21,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101055,12302.19,33.03,2026-07-25,ACEPTADA
CAMP-2026-07-TARJETA_CREDITO,10101051,7889.61,30.05,2026-07-10,ACTIVA
CAMP-2026-07-TARJETA_CREDITO,10101026,13191.82,23.69,2026-07-31,ACTIVA
CAMP-2026-07-PRESTAMO_PERSONAL,10101034,41684.31,11.01,2026-07-17,ACTIVA
CAMP-2026-07-PRESTAMO_PERSONAL,10101010,47443.49,15.12,2026-07-01,ACTIVA
CAMP-2026-07-PRESTAMO_PERSONAL,10101011,39931.53,11.83,2026-07-19,ACEPTADA
CAMP-2026-07-PRESTAMO_PERSONAL,10101031,30877.04,19.01,2026-07-20,ACEPTADA
CAMP-2026-07-PRESTAMO_PERSONAL,10101059,14876.41,17.70,2026-07-27,ACEPTADA
CAMP-2026-07-PRESTAMO_PERSONAL,2010000005,19749.77,12.56,2026-07-08,ACTIVA
CAMP-2026-07-PRESTAMO_PERSONAL,10101056,35724.25,19.95,2026-07-15,ACEPTADA
CAMP-2026-07-PRESTAMO_PERSONAL,10101014,42434.95,15.44,2026-07-12,ACEPTADA
CAMP-2026-07-PRESTAMO_PERSONAL,10101055,26343.18,12.09,2026-07-03,ACTIVA
CAMP-2026-07-PRESTAMO_PERSONAL,10101016,16160.52,10.75,2026-07-01,ACTIVA
